itm_no_item|INVALID ITEM
itm_headcloth_pl|터번
itm_woolen_hood|양모 후드
itm_woolen_hood_pl|양모 후드
itm_arming_cap|군모
itm_arming_cap_pl|군모
itm_fur_hat|모피 모자
itm_fur_hat_pl|모피 모자
itm_nomad_cap|유목민 모자
itm_nomad_cap_pl|유목민 모자
itm_nomad_cap_b|유목민 모자
itm_nomad_cap_b_pl|유목민 모자
itm_steppe_cap|스텝 캡
itm_steppe_cap_pl|스텝 캡
itm_padded_coif|패디드 코이프
itm_padded_coif_pl|패디드 코이프
itm_woolen_cap|양모 모자
itm_woolen_cap_pl|양모 모자
itm_felt_hat|펠트 햇
itm_felt_hat_pl|펠트 햇
itm_felt_hat_b|펠트 햇
itm_felt_hat_b_pl|펠트 햇
itm_leather_cap|레더 캡
itm_leather_cap_pl|레더 캡
itm_female_hood|여성 후드
itm_female_hood_pl|여성 후드
itm_leather_steppe_cap_a|스텝 캡
itm_leather_steppe_cap_a_pl|스텝 캡
itm_leather_steppe_cap_b|스텝 캡
itm_leather_steppe_cap_b_pl|스텝 캡
itm_leather_steppe_cap_c|스텝 캡
itm_leather_steppe_cap_c_pl|스텝 캡
itm_leather_warrior_cap|레더 워리어 캡
itm_leather_warrior_cap_pl|레더 워리어 캡
itm_skullcap|스컬캡
itm_skullcap_pl|스컬캡
itm_mail_coif|메일 코이프
itm_mail_coif_pl|메일 코이프
itm_footman_helmet|보병 투구
itm_footman_helmet_pl|보병 투구
itm_nasal_helmet|나살 헬멧
itm_nasal_helmet_pl|나살 헬멧
itm_norman_helmet|캡 헬멧
itm_norman_helmet_pl|캡 헬멧
itm_segmented_helmet|세그먼티드 헬멧
itm_segmented_helmet_pl|세그먼티드 헬멧
itm_helmet_with_neckguard|넥 가드 헬멧
itm_helmet_with_neckguard_pl|넥 가드 헬멧
itm_flat_topped_helmet|토페드 헬멧
itm_flat_topped_helmet_pl|토페드 헬멧
itm_kettle_hat|케틀 햇
itm_kettle_hat_pl|케틀 햇
itm_spiked_helmet|스파이크드 헬멧
itm_spiked_helmet_pl|스파이크드 헬멧
itm_nordic_helmet|노르딕 헬멧
itm_nordic_helmet_pl|노르딕 헬멧
itm_khergit_lady_hat|케르지트 여성 햇
itm_khergit_lady_hat_pl|케르지트 여성 햇
itm_khergit_lady_hat_b|케르지트 여성 레더햇
itm_khergit_lady_hat_b_pl|케르지트 여성 레더햇
itm_sarranid_felt_hat|살란 플렛 햇
itm_sarranid_felt_hat_pl|살란 플렛 햇
itm_turban|터번
itm_turban_pl|터번
itm_desert_turban|사막 터번
itm_desert_turban_pl|사막 터번
itm_sarranid_warrior_cap|살란 워리어 캡
itm_sarranid_warrior_cap_pl|살란 워리어 캡
itm_sarranid_horseman_helmet|기수 헬멧
itm_sarranid_horseman_helmet_pl|기수 헬멧
itm_sarranid_helmet1|살란 카피예 헬멧
itm_sarranid_helmet1_pl|살란 카피예 헬멧
itm_sarranid_mail_coif|살란 메일 코이프
itm_sarranid_mail_coif_pl|살란 메일 코이프
itm_sarranid_veiled_helmet|살란 베일드 헬멧
itm_sarranid_veiled_helmet_pl|살란 베일드 헬멧
itm_nordic_archer_helmet|노르딕 레더 헬멧
itm_nordic_archer_helmet_pl|노르딕 레더 헬멧
itm_nordic_veteran_archer_helmet|노르딕 레더 헬멧
itm_nordic_veteran_archer_helmet_pl|노르딕 레더 헬멧
itm_nordic_footman_helmet|노르딕 보병 헬멧
itm_nordic_footman_helmet_pl|노르딕 보병 헬멧
itm_nordic_fighter_helmet|노르딕 파이터 헬멧
itm_nordic_fighter_helmet_pl|노르딕 파이터 헬멧
itm_nordic_huscarl_helmet|노르딕 허스칼 헬멧
itm_nordic_huscarl_helmet_pl|노르딕 허스칼 헬멧
itm_nordic_warlord_helmet|노르딕 워로드 헬멧
itm_nordic_warlord_helmet_pl|노르딕 워로드 헬멧
itm_vaegir_fur_cap|모피 모자
itm_vaegir_fur_cap_pl|모피 모자
itm_vaegir_fur_helmet|베기어 헬멧
itm_vaegir_fur_helmet_pl|베기어 헬멧
itm_vaegir_spiked_helmet|스파이크드 캡
itm_vaegir_spiked_helmet_pl|스파이크드 캡
itm_vaegir_lamellar_helmet|라멜러 가드 헬멧
itm_vaegir_lamellar_helmet_pl|라멜러 가드 헬멧
itm_vaegir_noble_helmet|베기어 귀속 헬멧
itm_vaegir_noble_helmet_pl|베기어 귀속 헬멧
itm_vaegir_war_helmet|베기어 워 헬멧
itm_vaegir_war_helmet_pl|베기어 워 헬멧
itm_vaegir_mask|베기어 워 마스크
itm_vaegir_mask_pl|베기어 워 마스크
itm_bascinet|바시넷
itm_bascinet_pl|바시넷
itm_bascinet_2|아반테일 바시넷
itm_bascinet_2_pl|아반테일 바시넷
itm_bascinet_3|노즈 가드 바시넷
itm_bascinet_3_pl|노즈 가드 바시넷
itm_guard_helmet|가드 헬멧
itm_guard_helmet_pl|가드 헬멧
itm_black_helmet|블랙 헬멧
itm_black_helmet_pl|블랙 헬멧
itm_full_helm|펄 헬멧
itm_full_helm_pl|펄 헬멧
itm_great_helmet|그레이트 헬멧
itm_great_helmet_pl|그레이트 헬멧
itm_winged_great_helmet|윙드 그레이트 헬멧
itm_winged_great_helmet_pl|윙드 그레이트 헬멧
itm_wooden_stick|우든 스틱
itm_wooden_stick_pl|우든 스틱
itm_cudgel|곤봉
itm_cudgel_pl|곤봉
itm_hammer|해머
itm_hammer_pl|해머
itm_club|클럽
itm_club_pl|클럽
itm_winged_mace|윙드 메이스
itm_winged_mace_pl|윙드 메이스
itm_spiked_mace|스파이크드 메이스
itm_spiked_mace_pl|스파이크드 메이스
itm_military_hammer|밀리터리 해머
itm_military_hammer_pl|밀리터리 해머
itm_maul|마울
itm_maul_pl|마울
itm_sledgehammer|시즈 해머
itm_sledgehammer_pl|시즈 해머
itm_warhammer|그레이트 헤머
itm_warhammer_pl|그레이트 헤머
itm_pickaxe|곡괭이
itm_pickaxe_pl|곡괭이
itm_spiked_club|스파이크드 클럽
itm_spiked_club_pl|스파이크드 클럽
itm_fighting_pick|파이팅 픽
itm_fighting_pick_pl|파이팅 픽
itm_military_pick|밀리터리 픽
itm_military_pick_pl|밀리터리 픽
itm_morningstar|모닝스타
itm_morningstar_pl|모닝스타
itm_sickle|낫
itm_sickle_pl|낫
itm_cleaver|식칼
itm_cleaver_pl|식칼
itm_knife|나이프
itm_knife_pl|나이프
itm_butchering_knife|도살용 칼
itm_butchering_knife_pl|도살용 칼
itm_dagger|단검
itm_dagger_pl|단검
itm_falchion|팔시온
itm_falchion_pl|팔시온
itm_scimitar|시미터
itm_scimitar_pl|시미터
itm_scimitar_b|엘리트 시미터
itm_scimitar_b_pl|엘리트 시미터
itm_arabian_sword_a|살란 소드
itm_arabian_sword_a_pl|살란 소드
itm_arabian_sword_b|살란 아밍 소드
itm_arabian_sword_b_pl|살란 아밍 소드
itm_sarranid_cavalry_sword|살란 캐벌리 소드
itm_sarranid_cavalry_sword_pl|살란 캐벌리 소드
itm_arabian_sword_d|살란 가드 소드
itm_arabian_sword_d_pl|살란 가드 소드
itm_great_sword|그레이트 소드
itm_great_sword_pl|그레이트 소드
itm_sword_of_war|워 소드
itm_sword_of_war_pl|워 소드
itm_hatchet|해칫
itm_hatchet_pl|해칫
itm_hand_axe|핸드 액스
itm_hand_axe_pl|핸드 액스
itm_fighting_axe|파이팅 액스
itm_fighting_axe_pl|파이팅 액스
itm_axe|액스
itm_axe_pl|액스
itm_voulge|볼그
itm_voulge_pl|볼그
itm_battle_axe|배틀 액스
itm_battle_axe_pl|배틀 액스
itm_war_axe|워 액스
itm_war_axe_pl|워 액스
itm_sword_two_handed_b|투 핸디드 소드
itm_sword_two_handed_b_pl|투 핸디드 소드
itm_sword_two_handed_a|그레이트 소드
itm_sword_two_handed_a_pl|그레이트 소드
itm_khergit_sword_two_handed_a|투 핸디드 사브르
itm_khergit_sword_two_handed_a_pl|투 핸디드 사브르
itm_khergit_sword_two_handed_b|투 핸디드 사브르
itm_khergit_sword_two_handed_b_pl|투 핸디드 사브르
itm_two_handed_cleaver|워 클리버
itm_two_handed_cleaver_pl|워 클리버
itm_military_cleaver_b|군용 클리버
itm_military_cleaver_b_pl|군용 클리버
itm_military_cleaver_c|밀리터리 클리버
itm_military_cleaver_c_pl|밀리터리 클리버
itm_military_sickle_a|밀리터리 시클
itm_military_sickle_a_pl|밀리터리 시클
itm_bastard_sword_a|바스타드 소드
itm_bastard_sword_a_pl|바스타드 소드
itm_bastard_sword_b|헤비 바스타드 소드
itm_bastard_sword_b_pl|헤비 바스타드 소드
itm_one_handed_war_axe_a|원 핸디드 액스
itm_one_handed_war_axe_a_pl|원핸디드 액스
itm_one_handed_battle_axe_a|원핸디드 배틀액스
itm_one_handed_battle_axe_a_pl|원핸디드 배틀액스
itm_one_handed_war_axe_b|원핸디드 워액스
itm_one_handed_war_axe_b_pl|원핸디드 워액스
itm_one_handed_battle_axe_b|원핸디드 배틀액스
itm_one_handed_battle_axe_b_pl|원핸디드 배틀액스
itm_one_handed_battle_axe_c|원핸디드 배틀액스
itm_one_handed_battle_axe_c_pl|원핸디드 배틀액스
itm_two_handed_axe|투핸디드 액스
itm_two_handed_axe_pl|투핸디드 액스
itm_two_handed_battle_axe_2|투핸디드 워액스
itm_two_handed_battle_axe_2_pl|투핸디드 워액스
itm_shortened_voulge|쇼트 볼그
itm_shortened_voulge_pl|쇼트 볼그
itm_great_axe|그레이트 액스
itm_great_axe_pl|그레이트 액스
itm_long_axe|롱 액스
itm_long_axe_pl|롱 액스
itm_long_axe_alt|롱 액스
itm_long_axe_alt_pl|롱 액스
itm_long_axe_b|롱 워액스
itm_long_axe_b_pl|롱 워액스
itm_long_axe_b_alt|롱 워액스
itm_long_axe_b_alt_pl|롱 워액스
itm_long_axe_c|그레이트 롱 액스
itm_long_axe_c_pl|그레이트 롱 액스
itm_long_axe_c_alt|그레이트 롱 액스
itm_long_axe_c_alt_pl|그레이트 롱 액스
itm_bardiche|바디체
itm_bardiche_pl|바디체
itm_great_bardiche|그레이트 바디체
itm_great_bardiche_pl|그레이트 바디체
itm_voulge|볼그
itm_voulge_pl|볼그
itm_long_bardiche|롱 바디체
itm_long_bardiche_pl|롱 바디체
itm_great_long_bardiche|그레이트 롱 바디체
itm_great_long_bardiche_pl|그레이트 롱 바디체
itm_hafted_blade_b|해프트 블레이드
itm_hafted_blade_b_pl|해프트 블레이드
itm_hafted_blade_a|해프트 블레이드
itm_hafted_blade_a_pl|해프트 블레이드
itm_shortened_military_scythe|쇼트 밀리터리 사이드
itm_shortened_military_scythe_pl|쇼트 밀리터리 사이드
itm_sword_medieval_a|검
itm_sword_medieval_a_pl|검
itm_sword_medieval_b|검
itm_sword_medieval_b_pl|검
itm_sword_medieval_b_small|숏 소드
itm_sword_medieval_b_small_pl|숏 소드
itm_sword_medieval_c|아밍 소드
itm_sword_medieval_c_pl|아밍 소드
itm_sword_medieval_c_small|쇼트 아밍 소드
itm_sword_medieval_c_small_pl|쇼트 아밍 소드
itm_sword_medieval_c_long|아밍 소드
itm_sword_medieval_c_long_pl|아밍 소드
itm_sword_medieval_d_long|롱 아밍 소드
itm_sword_medieval_d_long_pl|롱 아밍 소드
itm_sword_viking_1|노르딕 소드
itm_sword_viking_1_pl|노르딕 소드
itm_sword_viking_2|노르딕 소드
itm_sword_viking_2_pl|노르딕 소드
itm_sword_viking_2_small|노르딕 숏 소드
itm_sword_viking_2_small_pl|노르딕 숏 소드
itm_sword_viking_3|노르딕 워소드
itm_sword_viking_3_pl|노르딕 워소드
itm_sword_viking_3_small|노르딕 쇼트 워소드
itm_sword_viking_3_small_pl|노르딕 쇼트 워소드
itm_sword_khergit_1|유목민 사브르
itm_sword_khergit_1_pl|유목민 사브르
itm_sword_khergit_2|사브르
itm_sword_khergit_2_pl|사브르
itm_sword_khergit_3|사브르
itm_sword_khergit_3_pl|사브르
itm_sword_khergit_4|헤비 사브르
itm_sword_khergit_4_pl|헤비 사브르
itm_mace_1|스파이크드 클럽
itm_mace_1_pl|스파이크드 클럽
itm_mace_2|놉드 메이스
itm_mace_2_pl|놉드 메이스
itm_mace_3|스파이크드 메이스
itm_mace_3_pl|스파이크드 메이스
itm_mace_4|윙드 메이스
itm_mace_4_pl|윙드 메이스
itm_club_with_spike_head|스파이크드 스태프
itm_club_with_spike_head_pl|스파이크드 스태프
itm_long_spiked_club|롱 스파이크드 클럽
itm_long_spiked_club_pl|롱 스파이크드 클럽
itm_long_hafted_knobbed_mace|롱 해프트 놉드 메이스
itm_long_hafted_knobbed_mace_pl|롱 해프트 놉드 메이스
itm_long_hafted_spiked_mace|롱 해프트 스파이크드 메이스
itm_long_hafted_spiked_mace_pl|롱 해프트 스파이크드 메이스
itm_sarranid_two_handed_mace_1|아이언 메이스
itm_sarranid_two_handed_mace_1_pl|아이언 메이스
itm_sarranid_mace_1|아이언 메이스
itm_sarranid_mace_1_pl|아이언 메이스
itm_sarranid_axe_a|아이언 배틀액스
itm_sarranid_axe_a_pl|아이언 배틀액스
itm_sarranid_axe_b|아이언 워액스
itm_sarranid_axe_b_pl|아이언 워액스
itm_sarranid_two_handed_axe_a|살란 배틀액스
itm_sarranid_two_handed_axe_a_pl|살란 배틀액스
itm_sarranid_two_handed_axe_b|살란 워액스
itm_sarranid_two_handed_axe_b_pl|살란 워액스
itm_scythe|사이드
itm_scythe_pl|사이드
itm_pitch_fork|농업용 포크
itm_pitch_fork_pl|농업용 포크
itm_military_fork|밀리터리 포크
itm_military_fork_pl|밀리터리 포크
itm_battle_fork|배틀 포크
itm_battle_fork_pl|배틀 포크
itm_boar_spear|보어 스피어
itm_boar_spear_pl|보어 스피어
itm_jousting_lance|마상용 랜스
itm_jousting_lance_pl|마상용 랜스
itm_double_sided_lance|양날 랜스
itm_double_sided_lance_pl|양날 랜스
itm_glaive|글레이브
itm_glaive_pl|글레이브
itm_poleaxe|폴액스
itm_poleaxe_pl|폴액스
itm_polehammer|폴해머
itm_polehammer_pl|폴해머
itm_staff|스태프
itm_staff_pl|스태프
itm_quarter_staff|쿼터스태프
itm_quarter_staff_pl|쿼터스태프
itm_iron_staff|아이언 스태프
itm_iron_staff_pl|아이언 스태프
itm_shortened_spear|쇼트 스피어
itm_shortened_spear_pl|쇼트 스피어
itm_spear|창
itm_spear_pl|창
itm_bamboo_spear|죽창
itm_bamboo_spear_pl|죽창
itm_war_spear|워 스피어
itm_war_spear_pl|워 스피어
itm_military_scythe|밀리터리 사이드
itm_military_scythe_pl|밀리터리 사이드
itm_light_lance|라이트 랜스
itm_light_lance_pl|라이트 랜스
itm_lance|랜스
itm_lance_pl|랜스
itm_heavy_lance|헤비 랜스
itm_heavy_lance_pl|헤비 랜스
itm_great_lance|그레이트 랜스
itm_great_lance_pl|그레이트 랜스
itm_pike|파이크
itm_pike_pl|파이크
itm_ashwood_pike|애쉬우드 파이크
itm_ashwood_pike_pl애쉬우드 파이크
itm_awlpike|오울파이크
itm_awlpike_pl|오울파이크
itm_awlpike_long|롱 오울파이크
itm_awlpike_long_pl|롱 오울파이크
itm_bec_de_corbin_a|워해머
itm_bec_de_corbin_a_pl|워해머
itm_wooden_shield|우든 실드
itm_wooden_shield_pl|우든 실드
itm_nordic_shield|노르딕 실드
itm_nordic_shield_pl|노르딕 실드
itm_fur_covered_shield|펄 커버 실드
itm_fur_covered_shield_pl|펄 커버 실드
itm_steel_shield|스틸 실드
itm_steel_shield_pl|스틸 실드
itm_plate_covered_round_shield|플레이트 커버 라운드 실드
itm_plate_covered_round_shield_pl|플레이트 커버 라운드 실드
itm_leather_covered_round_shield|레더 커버 라운드 실드
itm_leather_covered_round_shield_pl|레더 커버 라운드 실드
itm_hide_covered_round_shield|하이드 커버 라운드 실드
itm_hide_covered_round_shield_pl|하이드 커버 라운드 실드
itm_shield_heater_c|히터 실드
itm_shield_heater_c_pl|히터 실드
itm_norman_shield_1|카이트 실드
itm_norman_shield_1_pl|카이트 실드
itm_norman_shield_2|카이트 실드
itm_norman_shield_2_pl|카이트 실드
itm_norman_shield_3|카이트 실드
itm_norman_shield_3_pl|카이트 실드
itm_norman_shield_4|카이트 실드
itm_norman_shield_4_pl|카이트 실드
itm_norman_shield_5|카이트 실드
itm_norman_shield_5_pl|카이트 실드
itm_norman_shield_6|카이트 실드
itm_norman_shield_6_pl|카이트 실드
itm_norman_shield_7|카이트 실드
itm_norman_shield_7_pl|카이트 실드
itm_norman_shield_8|카이트 실드
itm_norman_shield_8_pl|카이트 실드
itm_tab_shield_round_a|오래된 라운드 실드
itm_tab_shield_round_a_pl|오래된 라운드 실드
itm_tab_shield_round_b|단순한 라운드 실드
itm_tab_shield_round_b_pl|단순한 라운드 실드
itm_tab_shield_round_c|라운드 실드
itm_tab_shield_round_c_pl|라운드 실드
itm_tab_shield_round_d|헤비 라운드 실드
itm_tab_shield_round_d_pl|헤비 라운드 실드
itm_tab_shield_round_e|허스칼 라운드 실드
itm_tab_shield_round_e_pl|허스칼 라운드 실드
itm_tab_shield_kite_a|오래된 카이트 실드
itm_tab_shield_kite_a_pl|오래된 카이트 실드
itm_tab_shield_kite_b|단순한 카이트실드
itm_tab_shield_kite_b_pl|단순한 카이트실드
itm_tab_shield_kite_c|카이트실드
itm_tab_shield_kite_c_pl|카이트실드
itm_tab_shield_kite_d|헤비 카이트 실드
itm_tab_shield_kite_d_pl|헤비 카이트 실드
itm_tab_shield_kite_cav_a|기병의 카이트실드
itm_tab_shield_kite_cav_a_pl|기병의 카이트실드
itm_tab_shield_kite_cav_b|기사의 카이트실드
itm_tab_shield_kite_cav_b_pl|기사의 카이트실드
itm_tab_shield_heater_a|오래된 히터실드
itm_tab_shield_heater_a_pl|오래된 히터실드
itm_tab_shield_heater_b|단순한 히터실드
itm_tab_shield_heater_b_pl|단순한 히터실드
itm_tab_shield_heater_c|히터실드
itm_tab_shield_heater_c_pl|히터실드
itm_tab_shield_heater_d|헤비 히터실드
itm_tab_shield_heater_d_pl|헤비 히터실드
itm_tab_shield_heater_cav_a|기병의 히터실드
itm_tab_shield_heater_cav_a_pl|기병의 히터실드
itm_tab_shield_heater_cav_b|기사의 히터실드
itm_tab_shield_heater_cav_b_pl|기사의 히터실드
itm_tab_shield_pavise_a|오래된 보드실드
itm_tab_shield_pavise_a_pl|오래된 보드실드
itm_tab_shield_pavise_b|단순한 보드실드
itm_tab_shield_pavise_b_pl|단순한 보드실드
itm_tab_shield_pavise_c| 보드실드
itm_tab_shield_pavise_c_pl| 보드실드
itm_tab_shield_pavise_d|헤비 보드실드
itm_tab_shield_pavise_d_pl|헤비 보드실드
itm_tab_shield_small_round_a|단순한 캘버리 실드
itm_tab_shield_small_round_a_pl|단순한 캘버리 실드
itm_tab_shield_small_round_b|라운드 캘버리 실드
itm_tab_shield_small_round_b_pl|라운드 캘버리 실드
itm_tab_shield_small_round_c|엘리트 캘버리 실드
itm_tab_shield_small_round_c_pl|엘리트 캘버리 실드
itm_darts|다트
itm_darts_pl|다트
itm_war_darts|워 다트
itm_war_darts_pl|워 다트
itm_javelin|자벨린
itm_javelin_pl|자벨린
itm_javelin_melee|자벨린
itm_javelin_melee_pl|자벨린
itm_throwing_spears|투창
itm_throwing_spears_pl|투창
itm_throwing_spear_melee|투창
itm_throwing_spear_melee_pl|투창
itm_jarid|기병용 투창
itm_jarid_pl|기병용 투창
itm_jarid_melee|기병용 투창
itm_jarid_melee_pl|기병용 투창
itm_stones|돌맹이
itm_stones_pl|돌맹이
itm_throwing_knives|투척용 나이프
itm_throwing_knives_pl|투척용 나이프
itm_throwing_daggers|투척용 대거
itm_throwing_daggers_pl|투척용 대거
itm_light_throwing_axes|가벼운 투척용 액스
itm_light_throwing_axes_pl|가벼운 투척용 액스
itm_light_throwing_axes_melee|가벼운 투척용 액스
itm_light_throwing_axes_melee_pl|가벼운 투척용 액스
itm_throwing_axes|투척용 액스
itm_throwing_axes_pl|투척용 액스
itm_throwing_axes_melee|투척용 액스
itm_throwing_axes_melee_pl|T투척용 액스
itm_heavy_throwing_axes|무거운 투척용 액스
itm_heavy_throwing_axes_pl|무거운 투척용 액스
itm_heavy_throwing_axes_melee|무거운 투척용 액스
itm_heavy_throwing_axes_melee_pl|무거운 투척용 액스
itm_hunting_bow|헌팅 보우
itm_hunting_bow_pl|헌팅 보우
itm_short_bow|숏 보우
itm_short_bow_pl|숏 보우
itm_nomad_bow|유목민 활
itm_nomad_bow_pl|유목민 활
itm_long_bow|롱 보우
itm_long_bow_pl|롱 보우
itm_khergit_bow|케르지트 활
itm_khergit_bow_pl|케르지트 활
itm_strong_bow|스트롱 보우
itm_strong_bow_pl|스트롱 보우
itm_war_bow|워 보우
itm_war_bow_pl|워 보우
itm_hunting_crossbow|헌팅 크로스보우
itm_hunting_crossbow_pl|헌팅 크로스보우
itm_light_crossbow|라이트 크로스보우
itm_light_crossbow_pl|라이트 크로스보우
itm_crossbow|석궁
itm_crossbow_pl|석궁
itm_heavy_crossbow|헤비 크로스보우
itm_heavy_crossbow_pl|헤비 크로스보우
itm_sniper_crossbow|스나이퍼 크로스보우
itm_sniper_crossbow_pl|스나이퍼 크로스보우
itm_flintlock_pistol|플린트록 피스톨
itm_flintlock_pistol_pl|플린트록 피스톨
itm_torch|횃불
itm_torch_pl|횃불
itm_lyre|리라
itm_lyre_pl|리라
itm_lute|류트
itm_lute_pl|류트
itm_strange_armor|이국의 갑옷
itm_strange_armor_pl|이국의 갑옷
itm_strange_boots|이국의 장화
itm_strange_boots_pl|이국의 장화
itm_strange_helmet|이국의 투구
itm_strange_helmet_pl|이국의 투구
itm_strange_sword|이국의 검
itm_strange_sword_pl|이국의 검
itm_strange_great_sword|이국의 장검
itm_strange_great_sword_pl|이국의 장검
itm_strange_short_sword|이국의 짧은 검
itm_strange_short_sword_pl|이국의 짧은 검
itm_court_dress|궁중 드레스
itm_court_dress_pl|궁중 드레스
itm_rich_outfit|부유층 외투
itm_rich_outfit_pl|부유층 외투
itm_khergit_guard_armor|케르지트 가드 아머
itm_khergit_guard_armor_pl|케르지트 가드 아머
itm_felt_steppe_cap|펠트 스텝 캡
itm_felt_steppe_cap_pl|펠트 스텝 캡
itm_khergit_war_helmet|케르지트 워 헬멧
itm_khergit_war_helmet_pl|케르지트 워 헬멧
itm_khergit_helmet|케르지트 헬멧
itm_khergit_helmet_pl|케르지트 헬멧
itm_khergit_guard_boots|케르지트 가드 부츠
itm_khergit_guard_boots_pl|케르지트 가드 부츠
itm_khergit_guard_helmet|케르지트 가드 헬멧
itm_khergit_guard_helmet_pl|케르지트 가드 헬멧
itm_khergit_cavalry_helmet|케르지트 캘버리 헬멧
itm_khergit_cavalry_helmet_pl|케르지트 캘버리 헬멧
itm_black_hood|검은 후드
itm_black_hood_pl|검은 후드
itm_light_leather|라이트 레더
itm_light_leather_pl|라이트 레더
itm_light_leather_boots|라이트 레더 부츠
itm_light_leather_boots_pl|라이트 레더 부츠
itm_mail_and_plate|플레이트 메일
itm_mail_and_plate_pl|플레이트 메일
itm_light_mail_and_plate|라이트 플레이트 메일
itm_light_mail_and_plate_pl|라이트 플레이트 메일
itm_byzantion_helmet_a|비잔틴 헬멧
itm_byzantion_helmet_a_pl|비잔틴 헬멧
itm_magyar_helmet_a|마자르 투구
itm_magyar_helmet_a_pl|마자르 투구
itm_rus_helmet_a|루스 헬멧
itm_rus_helmet_a_pl|루스 헬멧
itm_sipahi_helmet_a|시파히 투구
itm_sipahi_helmet_a_pl|시파히 투구
itm_shahi|샤히
itm_shahi_pl|샤히
itm_rabati|라바티
itm_rabati_pl|라바티
itm_tunic_with_green_cape|그린캡 튜닉
itm_tunic_with_green_cape_pl|그린캡 튜닉
itm_keys|열쇠 꾸러미
itm_keys_pl|열쇠 꾸러미
itm_bride_dress|신부 드레스
itm_bride_dress_pl|신부 드레스
itm_bride_crown|광대의 꽃
itm_bride_crown_pl|광대의 꽃
itm_bride_shoes|신부 슈즈
itm_bride_shoes_pl|신부 슈즈
itm_practice_bow_2|연습용 활
itm_practice_bow_2_pl|연습용 활
itm_practice_arrows_2|연습용 화살
itm_practice_arrows_2_pl|연습용 화살
itm_plate_boots|플레이트 부츠
itm_plate_boots_pl|플레이트 부츠
itm_mail_boots_for_tableau|메일 부츠
itm_mail_boots_for_tableau_pl|메일 부츠
itm_warhorse_sarranid|살란 전투마
itm_warhorse_sarranid_pl|살란 전투마
itm_warhorse_steppe|초원 돌격마
itm_warhorse_steppe_pl|초원 돌격마
itm_items_end|Items End
itm_items_end_pl|Items End
